Name,City,State,Legacy NTD ID,NTD ID,Organization Type,NTD Reporter Type,Primary UZA Population,Agency VOMS,Mode,Type of Service,Mode VOM,Max Trains In Operation,Average Speed (mi/hr),Average Passenger Trip Length (mi),Passengers per Hour,Scheduled Vehicle Revenue Miles,Vehicle Miles,Vehicle Revenue Miles,Deadhead Miles,Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Train Miles,Train Revenue Miles,Train Hours,Train Revenue Hours,Unlinked Passenger Trips,Passenger Miles,Directional Route Miles,,,,,,,,,,,,,,,,,
South Florida Regional Transportation Authority,Pompano Beach,FL,4077,40077,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,502,379 ", 66 ,CR,PT,42,10, 28.84 , 27.66 , 34.02 ,"3,622,870 ","3,708,779 ","3,595,531 ","113,248 ","138,923 ","124,669 ","14,254 ","1,176,374 ","1,140,423 ","43,996 ","39,431 ","4,241,486 ","117,303,700 ",142.2,,,,,,,,,,,,,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231 ", 66 ,MB,PT,40,0, 16.40 , 8.36 , 12.77 ,"1,503,666 ","1,910,258 ","1,496,185 ","414,073 ","106,029 ","91,206 ","14,823 ",0 ,0 ,0 ,0 ,"1,164,790 ","9,740,698 ",432.9,,,,,,,,,,,,,,,,,
Escambia County Area Transit,Pensacola,FL,4038,40038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"340,067 ", 66 ,MB,PT,39,0, 14.43 , 6.16 , 13.87 ,"1,517,020 ","1,562,950 ","1,502,021 ","60,929 ","106,545 ","104,095 ","2,450 ",0 ,0 ,0 ,0 ,"1,443,463 ","8,891,732 ",396.9,,,,,,,,,,,,,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024 ", 66 ,MB,DO,36,0, 11.59 , 2.43 , 21.92 ,"1,622,631 ","1,601,370 ","1,589,632 ","11,738 ","139,477 ","137,174 ","2,303 ",0 ,0 ,0 ,0 ,"3,006,358 ","7,305,450 ",141.0,,,,,,,,,,,,,,,,,
Winston-Salem Transit Authority - Trans-Aid of Forsyth County,Winston-Salem,NC,4012,40012,Independent Public Agency or Authority of Transit Service,Full Reporter,"391,024 ", 66 ,DR,DO,30,0, 13.53 , 7.58 , 2.95 ,0 ,"1,027,751 ","958,553 ","69,198 ","74,564 ","70,823 ","3,741 ",0 ,0 ,0 ,0 ,"208,882 ","1,584,097 ",0.0,,,,,,,,,,,,,,,,,
Escambia County Area Transit,Pensacola,FL,4038,40038,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"340,067 ", 66 ,DR,PT,27,0, 14.15 , 10.37 , 1.30 ,0 ,"1,010,454 ","963,323 ","47,131 ","71,111 ","68,103 ","3,008 ",0 ,0 ,0 ,0 ,"88,688 ","920,006 ",0.0,,,,,,,,,,,,,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231 ", 66 ,DR,PT,25,0, 14.65 , 12.52 , 1.50 ,0 ,"689,964 ","506,150 ","183,814 ","45,827 ","34,560 ","11,267 ",0 ,0 ,0 ,0 ,"51,783 ","648,396 ",0.0,,,,,,,,,,,,,,,,,
South Florida Regional Transportation Authority,Pompano Beach,FL,4077,40077,Independent Public Agency or Authority of Transit Service,Full Reporter,"5,502,379 ", 66 ,MB,PT,24,0, 12.40 , 3.89 , 16.21 ,"843,511 ","1,051,280 ","841,967 ","209,313 ","77,790 ","67,880 ","9,910 ",0 ,0 ,0 ,0 ,"1,100,336 ","4,283,650 ",172.0,,,,,,,,,,,,,,,,,
SouthWest Transit,Eden Prairie,MN,5221,50518,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,650,890 ", 66 ,DR,PT,7,0, 15.35 , 6.09 , 3.20 ,0 ,"294,123 ","256,719 ","37,404 ","17,541 ","16,725 ",816 ,0 ,0 ,0 ,0 ,"53,531 ","326,103 ",0.0,,,,,,,,,,,,,,,,,
Big Bend Transit,Tallahassee,FL,4R02-011,4R02-41153,Private-Non-Profit Corporation,Rural Reporter,0 , 66 ,VP,DO,6,0, 39.59 , -   , 8.81 ,0 ,0 ,"103,577 ",0 ,0 ,"2,616 ",0 ,0 ,0 ,0 ,0 ,"23,038 ",0 ,0.0,,,,,,,,,,,,,,,,,
Big Bend Transit,Tallahassee,FL,4R02-011,4R02-41153,Private-Non-Profit Corporation,Rural Reporter,0 , 66 ,MB,DO,5,0, 20.55 , -   , 4.15 ,0 ,0 ,"203,770 ",0 ,0 ,"9,914 ",0 ,0 ,0 ,0 ,0 ,"41,186 ",0 ,0.0,,,,,,,,,,,,,,,,,
Sonoma County Transit,Santa Rosa,CA,9089,90089,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"308,231 ", 66 ,MB,DO,1,0, 14.29 , 8.21 , 4.89 ,"11,102 ","11,227 ","10,977 ",250 ,778 ,768 ,10 ,0 ,0 ,0 ,0 ,"3,758 ","30,839 ",6.5,,,,,,,,,,,,,,,,,
Sandy Valley Transportation Services,Prestonsburg,KY,4R04-016,4R04-41006,Private-Non-Profit Corporation,Rural Reporter,0 , 65 ,DR,DO,65,0, 15.69 , -   , 1.16 ,0 ,0 ,"2,067,210 ",0 ,0 ,"131,712 ",0 ,0 ,0 ,0 ,0 ,"152,368 ",0 ,0.0,,,,,,,,,,,,,,,,,
East Central Iowa Council of Governments,Cedar Rapids,IA,7R01-010,7R01-70138,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 65 ,DR,DO,65,0, 14.61 , -   , 3.20 ,0 ,0 ,"1,180,229 ",0 ,0 ,"80,771 ",0 ,0 ,0 ,0 ,0 ,"258,557 ",0 ,0.0,,,,,,,,,,,,,,,,,
Mayor and City Council Town of Ocean City,Ocean City,MD,3R03-026,3R03-30155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 64 ,MB,DO,61,0, 9.87 , -   , 30.25 ,0 ,0 ,"851,691 ",0 ,0 ,"86,331 ",0 ,0 ,0 ,0 ,0 ,"2,611,384 ",0 ,0.0,,,,,,,,,,,,,,,,,
Livermore / Amador Valley Transit Authority,Livermore,CA,9144,90144,Independent Public Agency or Authority of Transit Service,Full Reporter,"615,968 ", 64 ,MB,PT,49,0, 14.18 , 4.95 , 13.13 ,"1,779,717 ","2,066,409 ","1,780,948 ","285,461 ","138,628 ","125,604 ","13,024 ",0 ,0 ,0 ,0 ,"1,648,811 ","8,168,817 ",349.3,,,,,,,,,,,,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,1050,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ", 64 ,MB,DO,43,0, 11.22 , 3.37 , 35.26 ,"2,086,764 ","2,024,125 ","1,927,962 ","96,163 ","178,595 ","171,887 ","6,708 ",0 ,0 ,0 ,0 ,"6,059,908 ","20,421,890 ",400.0,,,,,,,,,,,,,,,,,
Greater Bridgeport Transit Authority,Bridgeport,CT,1050,10050,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ", 64 ,DR,PT,21,0, 12.78 , 7.07 , 2.74 ,0 ,"571,874 ","501,768 ","70,106 ","45,101 ","39,255 ","5,846 ",0 ,0 ,0 ,0 ,"107,652 ","760,888 ",0.0,,,,,,,,,,,,,,,,,
Livermore / Amador Valley Transit Authority,Livermore,CA,9144,90144,Independent Public Agency or Authority of Transit Service,Full Reporter,"615,968 ", 64 ,DR,PT,15,0, 14.11 , 10.18 , 1.84 ,0 ,"498,493 ","421,306 ","77,187 ","32,221 ","29,859 ","2,362 ",0 ,0 ,0 ,0 ,"54,975 ","559,379 ",0.0,,,,,,,,,,,,,,,,,
Mayor and City Council Town of Ocean City,Ocean City,MD,3R03-026,3R03-30155,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 , 64 ,DR,DO,3,0, 9.41 , -   , 1.91 ,0 ,0 ,"49,741 ",0 ,0 ,"5,286 ",0 ,0 ,0 ,0 ,0 ,"10,103 ",0 ,0.0,,,,,,,,,,,,,,,,,
Anaheim Transportation Network,Anaheim,CA,9211,90211,Private-Non-Profit Corporation,Full Reporter,"12,150,996 ", 63 ,MB,PT,63,0, 6.29 , 1.98 , 39.27 ,"1,227,492 ","1,663,226 ","1,527,263 ","135,963 ","257,873 ","242,644 ","15,229 ",0 ,0 ,0 ,0 ,"9,528,312 ","18,866,058 ",189.9,,,,,,,,,,,,,,,,,
"JAUNT, Inc.",Charlottesville,VA,3045,30045,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,"92,359 ", 63 ,DR,DO,63,0, 15.65 , 9.48 , 2.70 ,0 ,"2,079,309 ","1,833,282 ","246,027 ","133,108 ","117,132 ","15,976 ",0 ,0 ,0 ,0 ,"315,987 ","2,994,491 ",0.0,,,,,,,,,,,,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ", 63 ,MB,PT,46,0, 12.89 , 3.39 , 20.57 ,"1,904,087 ","2,013,735 ","1,947,743 ","65,992 ","156,088 ","151,089 ","4,999 ",0 ,0 ,0 ,0 ,"3,108,307 ","10,521,983 ",212.0,,,,,,,,,,,,,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245 ", 63 ,MB,DO,33,0, 15.93 , 7.99 , 16.58 ,"2,256,730 ","2,359,920 ","2,249,630 ","110,290 ","145,225 ","141,187 ","4,038 ",0 ,0 ,0 ,0 ,"2,341,142 ","18,696,527 ",528.9,,,,,,,,,,,,,,,,,
Stark Area Regional Transit Authority,Canton,OH,5011,50011,Independent Public Agency or Authority of Transit Service,Full Reporter,"279,245 ", 63 ,DR,DO,30,0, 19.30 , 8.74 , 2.39 ,0 ,"1,515,605 ","1,384,210 ","131,395 ","77,441 ","71,715 ","5,726 ",0 ,0 ,0 ,0 ,"171,493 ","1,498,475 ",0.0,,,,,,,,,,,,,,,,,
Yakima Transit,Yakima,WA,0006,00006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"129,534 ", 63 ,DR,PT,26,0, 11.07 , 3.29 , 2.35 ,0 ,"402,814 ","371,550 ","31,264 ","36,671 ","33,565 ","3,106 ",0 ,0 ,0 ,0 ,"78,946 ","260,086 ",0.0,,,,,,,,,,,,,,,,,
Yakima Transit,Yakima,WA,0006,00006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"129,534 ", 63 ,MB,DO,19,0, 14.75 , 3.83 , 18.97 ,"697,595 ","815,441 ","803,670 ","11,771 ","55,954 ","54,491 ","1,463 ",0 ,0 ,0 ,0 ,"1,033,510 ","3,959,360 ",125.2,,,,,,,,,,,,,,,,,
Yakima Transit,Yakima,WA,0006,00006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"129,534 ", 63 ,VP,DO,16,0, 44.62 , 46.06 , 7.61 ,0 ,"289,049 ","289,049 ",0 ,"6,478 ","6,478 ",0 ,0 ,0 ,0 ,0 ,"49,286 ","2,270,025 ",0.0,,,,,,,,,,,,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ", 63 ,DR,PT,12,0, 12.71 , 7.14 , 3.72 ,0 ,"483,172 ","413,404 ","69,768 ","37,770 ","32,530 ","5,240 ",0 ,0 ,0 ,0 ,"121,047 ","864,276 ",0.0,,,,,,,,,,,,,,,,,
Modesto Area Express,Modesto,CA,9007,90007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"358,172 ", 63 ,DT,PT,5,0, 9.68 , 4.93 , 2.30 ,0 ,0 ,"51,801 ",0 ,0 ,"5,350 ",0 ,0 ,0 ,0 ,0 ,"12,311 ","60,657 ",0.0,,,,,,,,,,,,,,,,,
Yakima Transit,Yakima,WA,0006,00006,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"129,534 ", 63 ,CB,PT,2,0, 29.19 , 46.25 , 4.94 ,"143,237 ","149,038 ","140,974 ","8,064 ","5,142 ","4,830 ",312 ,0 ,0 ,0 ,0 ,"23,845 ","1,102,720 ",44.2,,,,,,,,,,,,,,,,,
Northeast Colorado Association of Local Government,Fort Morgan,CO,8R01-011,8R01-80221,"MPO, COG or Other Planning Agency",Rural Reporter,0 , 62 ,DR,DO,62,0, 20.77 , -   , 2.70 ,0 ,0 ,"945,211 ",0 ,0 ,"45,517 ",0 ,0 ,0 ,0 ,0 ,"122,673 ",0 ,0.0,,,,,,,,,,,,,,,,,
Shawnee Mass Transit District,Vienna,IL,5R01-035,5R01-50315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 62 ,DR,DO,47,0, 25.66 , -   , 2.03 ,0 ,0 ,"1,891,500 ",0 ,0 ,"73,714 ",0 ,0 ,0 ,0 ,0 ,"149,615 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ", 62 ,MB,DO,46,0, 14.65 , 2.96 , 22.21 ,"2,209,363 ","2,324,920 ","2,211,951 ","112,969 ","156,602 ","151,034 ","5,568 ",0 ,0 ,0 ,0 ,"3,354,584 ","9,942,497 ",294.5,,,,,,,,,,,,,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661 ", 62 ,MB,DO,40,0, 12.91 , 2.53 , 32.81 ,"1,573,518 ","1,616,593 ","1,583,498 ","33,095 ","124,968 ","122,624 ","2,344 ",0 ,0 ,0 ,0 ,"4,023,365 ","10,179,113 ",356.1,,,,,,,,,,,,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ", 62 ,DR,DO,29,0, 12.31 , 4.61 , 2.67 ,0 ,"790,485 ","541,993 ","248,492 ","56,961 ","44,038 ","12,923 ",0 ,0 ,0 ,0 ,"117,606 ","541,989 ",0.0,,,,,,,,,,,,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ", 62 ,MB,DO,26,0, 12.62 , 4.26 , 13.46 ,"950,397 ","1,075,231 ","960,234 ","114,997 ","82,023 ","76,077 ","5,946 ",0 ,0 ,0 ,0 ,"1,023,677 ","4,359,986 ",212.0,,,,,,,,,,,,,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661 ", 62 ,DR,PT,21,0, 15.85 , 7.32 , 2.01 ,0 ,"482,908 ","440,605 ","42,303 ","29,923 ","27,799 ","2,124 ",0 ,0 ,0 ,0 ,"55,892 ","409,025 ",0.0,,,,,,,,,,,,,,,,,
Shawnee Mass Transit District,Vienna,IL,5R01-035,5R01-50315,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 62 ,MB,DO,15,0, 30.69 , -   , 0.94 ,0 ,0 ,"51,812 ",0 ,0 ,"1,688 ",0 ,0 ,0 ,0 ,0 ,"1,595 ",0 ,0.0,,,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ", 62 ,DR,DO,9,0, 13.86 , 11.02 , 5.17 ,0 ,"170,228 ","144,374 ","25,854 ","11,613 ","10,417 ","1,196 ",0 ,0 ,0 ,0 ,"53,834 ","593,140 ",0.0,,,,,,,,,,,,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ", 62 ,MB,PT,6,0, 15.50 , 5.00 , 6.54 ,"165,426 ","179,855 ","165,426 ","14,429 ","11,715 ","10,676 ","1,039 ",0 ,0 ,0 ,0 ,"69,846 ","349,230 ",97.0,,,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ", 62 ,DR,PT,4,0, 13.58 , 4.39 , 1.95 ,0 ,"158,174 ","129,346 ","28,828 ","10,468 ","9,526 ",942 ,0 ,0 ,0 ,0 ,"18,589 ","81,577 ",0.0,,,,,,,,,,,,,,,,,
Rock Island County Metropolitan Mass Transit District,Moline ,IL,5057,50057,Independent Public Agency or Authority of Transit Service,Full Reporter,"280,051 ", 62 ,FB,PT,3,0, 7.49 , 5.84 , 23.05 ,"14,599 ","14,519 ","14,478 ",41 ,"1,936 ","1,932 ",4 ,0 ,0 ,0 ,0 ,"44,527 ","259,831 ",8.1,,,,,,,,,,,,,,,,,
County of Lackawanna Transit System,Scranton,PA,3025,30025,Independent Public Agency or Authority of Transit Service,Full Reporter,"381,502 ", 62 ,DR,PT,1,0, 22.19 , 5.79 , 3.82 ,0 ,"3,692 ","1,753 ","1,939 ",441 ,79 ,362 ,0 ,0 ,0 ,0 ,302 ,"1,750 ",0.0,,,,,,,,,,,,,,,,,
Tompkins Consolidated Area Transit,Ithaca,NY,2145,20145,Private-Non-Profit Corporation,Full Reporter,"53,661 ", 62 ,VP,PT,1,0, 42.24 , 29.31 , 5.58 ,0 ,"8,067 ","8,067 ",0 ,191 ,191 ,0 ,0 ,0 ,0 ,0 ,"1,066 ","31,245 ",0.0,,,,,,,,,,,,,,,,,
North Arkansas Transportation Service,Harrison,AR,6R01-005,6R01-60189,Private-Non-Profit Corporation,Rural Reporter,0 , 61 ,DR,DO,58,0, 8.17 , -   , 1.62 ,0 ,0 ,"629,074 ",0 ,0 ,"76,974 ",0 ,0 ,0 ,0 ,0 ,"124,384 ",0 ,0.0,,,,,,,,,,,,,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725 ", 61 ,MB,DO,56,0, 12.75 , 2.39 , 34.88 ,"1,739,819 ","1,812,718 ","1,742,268 ","70,450 ","141,261 ","136,635 ","4,626 ",0 ,0 ,0 ,0 ,"4,765,538 ","11,395,831 ",163.5,,,,,,,,,,,,,,,,,
Lakeland Area Mass Transit District,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596 ", 61 ,DR,DO,31,0, 12.78 , 7.37 , 1.77 ,0 ,"748,447 ","641,077 ","107,370 ","60,930 ","50,163 ","10,767 ",0 ,0 ,0 ,0 ,"88,809 ","654,334 ",0.0,,,,,,,,,,,,,,,,,
Lakeland Area Mass Transit District,Lakeland,FL,4031,40031,Independent Public Agency or Authority of Transit Service,Full Reporter,"262,596 ", 61 ,MB,DO,30,0, 15.40 , 6.19 , 14.64 ,"1,372,052 ","1,457,907 ","1,372,618 ","85,289 ","91,977 ","89,104 ","2,873 ",0 ,0 ,0 ,0 ,"1,304,808 ","8,076,814 ",471.3,,,,,,,,,,,,,,,,,
Greater Lafayette Public Transportation Corporation,Lafayette,IN,5051,50051,Independent Public Agency or Authority of Transit Service,Full Reporter,"147,725 ", 61 ,DR,DO,5,0, 11.89 , 5.40 , 3.17 ,0 ,"125,725 ","109,931 ","15,794 ","10,358 ","9,249 ","1,109 ",0 ,0 ,0 ,0 ,"29,335 ","158,518 ",0.0,,,,,,,,,,,,,,,,,
North Arkansas Transportation Service,Harrison,AR,6R01-005,6R01-60189,Private-Non-Profit Corporation,Rural Reporter,0 , 61 ,MB,DO,3,0, 9.61 , -   , 1.43 ,0 ,0 ,"87,086 ",0 ,0 ,"9,066 ",0 ,0 ,0 ,0 ,0 ,"13,003 ",0 ,0.0,,,,,,,,,,,,,,,,,
Springfield Mass Transit District,Springfield,IL,5059,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,"161,316 ", 60 ,MB,DO,48,0, 13.23 , 2.98 , 16.99 ,"1,380,724 ","1,446,014 ","1,375,628 ","70,386 ","108,951 ","104,001 ","4,950 ",0 ,0 ,0 ,0 ,"1,767,024 ","5,257,790 ",355.0,,,,,,,,,,,,,,,,,
Valley Regional Transit,Meridian,ID,0011,00011,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684 ", 60 ,MB,DO,40,0, 14.66 , 7.01 , 13.89 ,"1,472,512 ","1,634,919 ","1,442,940 ","191,979 ","106,419 ","98,453 ","7,966 ",0 ,0 ,0 ,0 ,"1,367,634 ","9,581,727 ",371.0,,,,,,,,,,,,,,,,,
Valley Regional Transit,Meridian,ID,0011,00011,Independent Public Agency or Authority of Transit Service,Full Reporter,"349,684 ", 60 ,DR,DO,20,0, 12.94 , 5.89 , 2.23 ,0 ,"394,712 ","331,532 ","63,180 ","30,094 ","25,626 ","4,468 ",0 ,0 ,0 ,0 ,"57,104 ","336,265 ",0.0,,,,,,,,,,,,,,,,,
Springfield Mass Transit District,Springfield,IL,5059,50059,Independent Public Agency or Authority of Transit Service,Full Reporter,"161,316 ", 60 ,DR,DO,12,0, 12.65 , 6.15 , 2.60 ,0 ,"427,630 ","393,446 ","34,184 ","32,482 ","31,095 ","1,387 ",0 ,0 ,0 ,0 ,"80,766 ","496,627 ",0.0,,,,,,,,,,,,,,,,,
"Little Dixie Community Action Agency, Inc.",Hugo,OK,6R04-002,6R04-60191,Private-Non-Profit Corporation,Rural Reporter,0 , 59 ,DR,DO,59,0, 16.41 , -   , 2.40 ,0 ,0 ,"872,724 ",0 ,0 ,"53,170 ",0 ,0 ,0 ,0 ,0 ,"127,392 ",0 ,0.0,,,,,,,,,,,,,,,,,
"United Community Action Program, Inc.",Pawnee ,OK,6R04-009,6R04-60146,Private-Non-Profit Corporation,Rural Reporter,0 , 59 ,DR,DO,59,0, 16.69 , -   , 1.46 ,0 ,0 ,"1,335,748 ",0 ,0 ,"80,037 ",0 ,0 ,0 ,0 ,0 ,"117,075 ",0 ,0.0,,,,,,,,,,,,,,,,,
"Lakeland Bus Lines, Inc.",Dover,NJ,2163,20163,Private-For-Profit Corporation,Full Reporter,"18,351,295 ", 59 ,CB,DO,59,0, 18.75 , 35.31 , 13.71 ,"2,255,410 ","3,297,890 ","2,228,266 ","1,069,624 ","157,431 ","118,849 ","38,582 ",0 ,0 ,0 ,0 ,"1,629,680 ","57,545,251 ",356.0,,,,,,,,,,,,,,,,,
Central Texas Rural Transit District,Coleman,TX,6R05-005,6R05-60262,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 59 ,DR,DO,59,0, 24.64 , -   , 2.25 ,0 ,0 ,"1,511,486 ",0 ,0 ,"61,350 ",0 ,0 ,0 ,0 ,0 ,"138,319 ",0 ,0.0,,,,,,,,,,,,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ", 59 ,DR,DO,36,0, 17.41 , 10.57 , 1.37 ,0 ,"1,309,862 ","1,041,204 ","268,658 ","66,168 ","59,815 ","6,353 ",0 ,0 ,0 ,0 ,"81,782 ","864,254 ",0.0,,,,,,,,,,,,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ", 59 ,VP,DO,18,0, 46.35 , 41.64 , 6.97 ,0 ,"301,858 ","301,858 ",0 ,"6,513 ","6,513 ",0 ,0 ,0 ,0 ,0 ,"45,374 ","1,889,591 ",0.0,,,,,,,,,,,,,,,,,
Transit Authority of Central Kentucky,Elizabethtown,KY,4191,40191,Independent Public Agency or Authority of Transit Service,Full Reporter,"73,467 ", 59 ,MB,DO,5,0, 7.80 , 19.67 , 6.82 ,"42,502 ","53,051 ","39,062 ","13,989 ","6,201 ","5,009 ","1,192 ",0 ,0 ,0 ,0 ,"34,143 ","671,525 ",30.5,,,,,,,,,,,,,,,,,
CCTS d/b/a River Cities Transit,Pierre,SD,8R04-011,8R04-80171,Private-Non-Profit Corporation,Rural Reporter,0 , 58 ,DR,DO,58,0, 14.93 , -   , 5.13 ,0 ,0 ,"1,072,018 ",0 ,0 ,"71,780 ",0 ,0 ,0 ,0 ,0 ,"367,987 ",0 ,0.0,,,,,,,,,,,,,,,,,
Everett Transit,Everett,WA,0005,00005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393 ", 58 ,MB,DO,34,0, 11.96 , 3.78 , 18.81 ,"1,238,359 ","1,421,728 ","1,239,254 ","182,474 ","111,223 ","103,589 ","7,634 ",0 ,0 ,0 ,0 ,"1,948,785 ","7,364,883 ",160.0,,,,,,,,,,,,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,4094,40094,State Government Unit or Department of Transportation,Full Reporter,"2,148,346 ", 58 ,HR,PT,32,8, 18.22 , 4.89 , 78.35 ,"1,875,996 ","2,033,342 ","1,910,657 ","122,685 ","110,045 ","104,887 ","5,158 ","625,384 ","592,614 ","33,694 ","32,310 ","8,217,715 ","40,216,594 ",20.6,,,,,,,,,,,,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 58 ,VP,DO,26,0, 38.55 , -   , 5.94 ,0 ,0 ,"631,980 ",0 ,0 ,"16,393 ",0 ,0 ,0 ,0 ,0 ,"97,372 ",0 ,0.0,,,,,,,,,,,,,,,,,
Alternativa de Transporte Integrado -ATI,San Juan,PR,4094,40094,State Government Unit or Department of Transportation,Full Reporter,"2,148,346 ", 58 ,MB,PT,26,0, 10.17 , 2.17 , 11.46 ,"995,057 ","1,064,831 ","896,447 ","168,384 ","94,467 ","88,121 ","6,346 ",0 ,0 ,0 ,0 ,"1,009,857 ","2,191,390 ",66.7,,,,,,,,,,,,,,,,,
Everett Transit,Everett,WA,0005,00005,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,059,393 ", 58 ,DR,DO,24,0, 11.72 , 5.43 , 2.46 ,0 ,"630,030 ","563,880 ","66,150 ","52,019 ","48,123 ","3,896 ",0 ,0 ,0 ,0 ,"118,357 ","642,464 ",0.0,,,,,,,,,,,,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 58 ,DR,DO,17,0, 11.99 , -   , 1.88 ,0 ,0 ,"367,938 ",0 ,0 ,"30,679 ",0 ,0 ,0 ,0 ,0 ,"57,719 ",0 ,0.0,,,,,,,,,,,,,,,,,
Clallam Transit System,Port Angeles,WA,0R03-009,0R03-00303,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 , 58 ,MB,DO,15,0, 21.72 , -   , 16.68 ,0 ,0 ,"969,359 ",0 ,0 ,"44,627 ",0 ,0 ,0 ,0 ,0 ,"744,366 ",0 ,0.0,,,,,,,,,,,,,,,,,
DeCamp Bus Lines,Montclair,NJ,2161,20161,Private-For-Profit Corporation,Full Reporter,"18,351,295 ", 57 ,CB,DO,57,0, 18.84 , 15.53 , 19.46 ,"1,759,955 ","2,064,516 ","1,793,033 ","271,483 ","107,574 ","95,173 ","12,401 ",0 ,0 ,0 ,0 ,"1,852,204 ","28,764,728 ",141.3,,,,,,,,,,,,,,,,,
Southwestern Pennsylvania Commission,Pittsburgh,PA,3078,30078,"MPO, COG or Other Planning Agency",Full Reporter,"1,733,853 ", 57 ,VP,PT,57,0, 38.10 , 27.66 , 9.05 ,0 ,"902,187 ","902,187 ",0 ,"23,677 ","23,677 ",0 ,0 ,0 ,0 ,0 ,"214,306 ","5,927,581 ",0.0,,,,,,,,,,,,,,,,,
